,LotArea,OverallQual,MasVnrArea,BsmtQual,BsmtCond,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,LowQualFinSF,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageCars,PoolArea,PoolQC,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,Regular_or_not,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,age,relative_year_built,total_FullBath,total_HalfBath,PORCH,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12
717,10000,5,0,Gd,3.0,1084,92,1176,4,0,1178,5,1,2,0,,0,2008,WD,Normal,157000,1.0,0,1,0,0,0,0,0,0,8,0.7318840579710145,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
718,10542,7,651,Gd,3.0,1173,138,1311,5,0,2418,9,1,3,0,,0,2008,WD,Normal,341000,1.0,0,1,0,0,0,0,0,0,14,0.8768115942028986,3,1,370,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
719,9920,5,0,Gd,3.0,523,448,971,3,0,971,5,1,1,0,,0,2006,WD,Normal,128500,0.0,0,1,0,0,0,0,0,0,37,0.7028985507246377,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
720,6563,8,0,Gd,3.0,1148,594,1742,3,0,1742,5,1,2,0,,0,2006,WD,Normal,275000,0.0,0,1,0,0,0,0,0,0,21,0.8188405797101449,3,0,262,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
721,4426,6,169,Gd,3.0,662,186,848,5,0,848,3,0,2,0,,0,2010,WD,Normal,143000,1.0,0,1,0,0,0,0,0,0,6,0.9565217391304348,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
722,8120,4,0,TA,3.0,191,673,864,5,0,864,5,0,2,0,,0,2009,WD,Normal,124500,1.0,0,1,0,0,0,0,0,0,39,0.7101449275362319,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
723,8172,4,0,TA,3.0,0,941,941,5,0,1470,7,0,1,0,,0,2008,WD,Normal,135000,1.0,0,1,0,0,0,0,0,0,36,0.5942028985507246,2,0,156,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
724,13286,9,340,Ex,3.0,1234,464,1698,5,0,1698,8,1,3,0,,0,2009,WD,Normal,320000,0.0,0,1,0,0,0,0,0,0,1,0.9782608695652174,3,0,64,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
725,6960,4,0,TA,3.0,375,250,864,3,0,864,5,0,2,0,,500,2009,WD,Normal,120500,1.0,0,1,0,0,0,0,0,0,39,0.7101449275362319,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
726,21695,6,260,Gd,3.0,808,72,880,5,0,1680,5,1,2,0,,0,2009,WD,Normal,222000,0.0,0,1,0,0,0,0,0,0,2,0.8405797101449275,3,0,226,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
727,7314,7,82,Gd,3.0,724,508,1232,5,0,1232,6,0,2,0,,0,2009,WD,Normal,194500,1.0,0,1,0,0,0,0,0,0,2,0.9782608695652174,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
728,11475,5,95,TA,3.0,0,1584,1584,3,0,1776,9,0,3,0,,0,2009,COD,Abnorml,110000,1.0,0,1,0,0,0,0,0,0,51,0.6231884057971014,3,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
729,6240,4,0,TA,3.0,152,628,780,3,360,1208,5,0,2,0,,0,2009,WD,Normal,103000,1.0,0,1,0,0,0,0,0,0,59,0.38405797101449274,1,0,135,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
730,5389,8,0,Gd,3.0,1180,415,1595,5,0,1616,5,1,2,0,,0,2010,WD,Normal,236500,0.0,0,1,0,0,0,0,0,0,14,0.8913043478260869,3,0,152,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
731,9590,7,442,Ex,3.0,786,82,868,5,0,1146,6,1,2,0,,0,2007,WD,Normal,187500,0.0,0,1,0,0,0,0,0,0,4,0.9492753623188406,3,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
732,11404,7,202,Gd,3.0,252,901,1153,5,0,2031,8,1,2,0,,0,2008,WD,Normal,222500,0.0,0,1,0,0,0,0,0,0,9,0.9130434782608695,2,1,84,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
733,10000,5,0,TA,3.0,594,270,864,5,0,1144,6,1,1,0,,400,2009,WD,Normal,131400,1.0,1,1,0,0,0,0,0,0,26,0.644927536231884,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
734,8978,5,0,TA,3.0,0,948,948,3,0,948,6,0,1,0,,0,2007,WD,Family,108000,0.0,0,1,0,0,0,0,0,0,39,0.6956521739130435,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
735,10800,7,0,Gd,3.0,390,490,880,2,0,1768,6,2,2,0,,0,2006,WD,Normal,163000,1.0,0,1,0,0,0,0,0,0,36,0.30434782608695654,1,1,341,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
736,8544,3,0,,0.0,0,0,0,4,0,1040,6,0,2,0,,0,2006,WD,Normal,93500,1.0,0,1,0,0,0,0,0,0,56,0.5652173913043478,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
737,10463,8,0,Gd,3.0,0,893,893,5,0,1801,8,1,3,0,,0,2006,WD,Normal,239900,0.0,0,1,0,0,0,0,0,0,1,0.9637681159420289,2,1,116,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
738,10800,5,0,Gd,4.0,1200,0,1200,3,0,1200,5,0,0,0,,0,2009,WD,Alloca,179000,1.0,0,1,0,0,0,0,0,0,21,0.8333333333333334,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
739,9313,7,0,Gd,3.0,0,864,864,5,0,1728,7,0,2,0,,0,2009,WD,Normal,190000,0.0,0,1,0,0,0,0,0,0,5,0.9565217391304348,2,1,56,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
740,9600,5,0,Fa,2.0,0,264,264,5,0,1432,7,0,2,0,,0,2007,WD,Abnorml,132000,1.0,0,1,0,0,0,0,0,0,5,0.2753623188405797,2,0,112,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
741,6768,6,0,TA,3.0,832,80,912,4,0,912,5,0,1,0,,0,2008,WD,Normal,142000,0.0,1,1,0,0,0,0,0,0,12,0.644927536231884,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
742,8450,7,108,Gd,3.0,0,1349,1349,5,0,1349,6,0,2,0,,0,2007,WD,Normal,179000,1.0,0,1,0,0,0,0,0,0,6,0.927536231884058,2,0,55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
743,12886,5,0,Gd,3.0,444,76,520,5,0,1464,6,1,2,0,,0,2009,WD,Normal,175000,0.0,0,1,0,0,0,0,0,0,10,0.6594202898550725,2,1,100,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
744,5395,8,0,Gd,3.0,733,604,1337,4,0,1337,5,1,2,0,,0,2008,WD,Normal,180000,0.0,0,1,0,0,0,0,0,0,15,0.8768115942028986,3,0,238,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
745,8963,8,289,TA,4.0,575,487,1142,5,0,2715,11,2,2,0,,0,2008,WD,Normal,299800,0.0,0,1,0,0,0,0,0,0,12,0.7536231884057971,3,2,204,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
746,8795,7,0,Gd,3.0,300,652,952,5,0,2256,8,1,2,0,,0,2009,WD,Normal,236000,0.0,0,1,0,0,0,0,0,0,9,0.927536231884058,2,1,54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
747,11700,7,0,TA,2.0,0,1240,1240,3,0,2640,8,1,4,0,,0,2009,WD,Normal,265979,0.0,0,1,0,0,0,0,0,0,6,0.057971014492753624,1,1,386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
748,10593,7,338,Gd,3.0,919,801,1720,5,0,1720,7,1,2,0,,0,2010,WD,Normal,260400,0.0,0,1,0,0,0,0,0,0,14,0.8985507246376812,3,0,210,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
749,8405,4,0,,0.0,0,0,0,3,0,1529,9,0,1,0,,0,2009,WD,Normal,98000,1.0,0,1,0,0,0,0,0,0,59,0.5289855072463768,2,0,185,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
750,8800,4,0,TA,2.0,0,576,576,4,0,1140,7,0,0,0,,0,2010,WD,Normal,96500,1.0,0,1,0,0,0,0,0,0,6,0.2753623188405797,1,0,160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
751,7750,7,0,Gd,3.0,0,660,660,5,0,1320,6,0,2,0,,0,2007,WD,Normal,162000,1.0,0,1,0,0,0,1,0,0,4,0.9492753623188406,2,1,48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
752,9236,6,0,Gd,3.0,1200,279,1479,5,0,1494,6,0,2,0,,0,2006,WD,Normal,217000,0.0,0,1,0,0,0,0,0,0,9,0.9057971014492754,3,0,27,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
753,10240,8,178,Gd,3.0,0,1030,1030,4,0,2098,8,1,3,0,,0,2006,WD,Normal,275500,1.0,0,1,0,0,0,0,0,0,1,0.9637681159420289,2,1,52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
754,7930,6,0,TA,3.0,439,115,1026,4,0,1026,5,0,2,0,,0,2009,WD,Normal,156000,1.0,0,1,0,0,0,0,0,0,4,0.7028985507246377,2,0,48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
755,3230,6,894,Gd,3.0,381,348,729,4,0,1471,6,0,2,0,,0,2009,WD,Normal,172500,1.0,0,1,0,0,0,0,0,0,10,0.9202898550724637,2,1,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
756,10769,8,0,Gd,3.0,20,846,866,5,0,1768,7,0,2,0,,0,2009,WD,Normal,212000,0.0,0,1,0,0,0,0,0,0,2,0.9782608695652174,2,1,105,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
757,11616,6,328,TA,3.0,438,234,672,3,0,1386,6,1,2,0,,0,2010,WD,Abnorml,158900,0.0,0,1,0,0,0,0,0,0,32,0.7681159420289855,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
758,2280,7,360,Gd,3.0,549,195,744,4,0,1501,6,0,2,0,,0,2008,WD,Normal,179400,1.0,0,1,0,0,0,0,0,0,9,0.9202898550724637,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
759,12257,8,513,Gd,3.0,56,1198,1318,5,0,2531,9,1,3,0,,0,2007,WD,Normal,290000,0.0,0,1,0,0,0,0,0,0,12,0.8913043478260869,2,1,98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
760,9100,6,0,TA,3.0,612,252,864,5,0,864,5,0,1,0,,450,2009,WD,Normal,127500,1.0,0,1,0,0,0,0,0,0,50,0.6304347826086957,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
761,6911,5,0,TA,3.0,405,740,1145,3,0,1301,5,0,2,0,,0,2009,WD,Normal,100000,1.0,1,1,0,0,0,0,0,0,59,0.37681159420289856,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
762,8640,7,0,Gd,3.0,24,732,756,5,0,1547,7,0,2,0,,0,2010,Con,Normal,215200,1.0,0,1,0,0,0,0,0,0,1,0.9927536231884058,2,1,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
763,9430,8,673,Gd,3.0,1163,89,1252,5,0,2365,8,1,3,0,,0,2009,WD,Normal,337000,1.0,0,1,0,0,0,0,0,0,10,0.9202898550724637,3,1,308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
764,9549,8,0,Gd,4.0,437,0,1494,5,0,1494,6,1,2,0,,0,2006,WD,Normal,270000,0.0,0,1,0,0,0,0,0,0,10,0.8913043478260869,2,1,246,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
765,14587,9,284,Gd,3.0,0,1498,1498,5,0,1506,6,1,2,0,,0,2008,New,Partial,264132,0.0,0,1,0,0,0,0,0,0,0,0.9855072463768116,2,0,174,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
766,10421,7,42,Gd,3.0,394,586,980,3,0,1714,7,1,2,0,,500,2010,WD,Normal,196500,1.0,0,1,0,0,0,0,0,0,22,0.8405797101449275,2,1,222,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
767,12508,6,0,Gd,3.0,660,323,983,5,0,1750,7,0,1,0,,1300,2008,WD,Normal,160000,0.0,0,1,0,0,0,0,0,0,23,0.4927536231884058,3,0,156,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
768,9100,7,0,Gd,3.0,24,1836,1860,5,0,1836,8,1,2,0,,0,2006,WD,Normal,216837,1.0,0,1,0,0,0,0,0,0,1,0.9565217391304348,2,0,33,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
769,53504,8,603,Gd,3.0,1416,234,1650,5,0,3279,12,1,3,0,,0,2010,WD,Normal,538000,0.0,0,1,0,0,0,0,0,0,7,0.9492753623188406,4,1,246,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
770,7252,5,0,Gd,3.0,685,173,858,3,0,858,5,0,2,0,,0,2009,WD,Normal,134900,0.0,0,1,0,0,0,0,0,0,27,0.7971014492753623,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
771,8877,4,0,Fa,2.0,836,0,836,3,0,1220,6,0,2,0,,0,2006,COD,Normal,102000,1.0,0,1,0,0,0,0,0,0,55,0.572463768115942,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
772,7819,6,0,TA,3.0,422,480,1029,3,0,1117,6,1,2,0,,0,2010,WD,Abnorml,107000,1.0,0,1,0,0,0,0,0,0,34,0.7536231884057971,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
773,10150,5,1,TA,3.0,456,456,912,5,0,912,5,0,1,0,,0,2007,COD,Normal,114500,1.0,1,1,0,0,0,0,0,0,49,0.6231884057971014,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
774,14226,8,375,Gd,3.0,0,1935,1935,4,0,1973,9,1,3,0,,0,2007,New,Partial,395000,1.0,0,1,0,0,0,0,0,0,1,0.9710144927536232,2,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
775,4500,6,320,Ex,3.0,866,338,1204,5,0,1204,5,0,2,0,,0,2009,WD,Normal,162000,1.0,0,1,0,0,0,0,0,0,11,0.9130434782608695,3,0,247,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
776,11210,7,240,Gd,3.0,20,1594,1614,5,0,1614,7,0,3,0,,0,2006,New,Partial,221500,0.0,0,1,0,0,0,0,0,0,0,0.9637681159420289,2,0,59,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
777,13350,5,0,TA,3.0,762,102,864,3,0,894,5,1,2,0,,0,2006,WD,Normal,142500,0.0,0,1,0,0,0,0,0,0,32,0.7391304347826086,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
778,8400,5,320,,0.0,0,0,0,3,0,2020,10,2,2,0,,0,2007,WD,Normal,144000,1.0,1,1,0,0,0,0,0,0,30,0.7608695652173914,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
779,10530,6,90,Gd,3.0,975,0,975,3,0,1004,4,0,2,0,,0,2006,WD,Normal,135000,1.0,0,1,0,0,0,0,0,0,29,0.7608695652173914,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
780,7875,7,38,Gd,4.0,0,1237,1237,4,0,1253,6,1,2,0,,0,2007,WD,Normal,176000,1.0,0,1,0,0,0,0,0,0,11,0.8913043478260869,2,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
